,주차장코드,주차장명,latitude,longitude
0,1010089,초안산근린공원주차장(구),37.64927895,127.04047436
1,1012254,마들스타디움(근린공원)(구),37.64391748,127.05856743
2,1013181,마장동(건물) 공영주차장(구),37.56993875,127.03514519
3,1025695,영등포여고 공영(구),37.51520496,126.91511598
4,1025696,당산근린공원 공영(구),37.52552609,126.89579413
5,1025697,대림운동장(구),37.49965667,126.89483844
6,1028036,중산공영주차장(구),37.56867158,127.05892065
7,1028245,방학동 도깨비시장 공영주차장(구),37.6645806,127.03390568
8,1032247,은평평화공원(구),37.60573659,126.92310827
9,1033125,압구정 428 공영주차장(구),37.52701729,127.02647115
10,1033590,신림동공영주차장(구),37.48736246,126.92343415
11,1033754,포이초교 공영주차장(구),37.47564571,127.05236496
12,1034344,수유2동 공영주차장(구),37.64603214,127.02190809
13,1034345,송중동(임시)공영주차장(구),37.61105539,127.03349783
14,1037569,바람개비주차장(구),37.53033824,126.87427489
15,1037932,구로디지털단지역 공영주차장(시),37.48543179,126.90124331
16,1040011,상계2동 공영주차장(구),37.6567376,127.06753097
17,1040225,논현로22길(시),37.48150119,127.04781332
18,1041839,신당동 공영주차장(구),37.56204618,127.01442718
19,1041840,남산동 공영주차장(구),37.55923691,126.98562404
20,1041991,불암산 공영주차장(구),37.66192599,127.07934026
21,1042402,역삼1문화센터 공영주차장(구),37.49534845,127.03323757
22,1042405,언북초교 공영주차장(구),37.51999434,127.04565885
23,1042406,삼성1문화센터 공영주차장(구),37.51434435,127.0626519
24,1042410,논현초교 공영주차장(구),37.50822463,127.02626245
25,1042421,언주초 공영주차장(구),37.48664435,127.03705039
26,1051018,연광초교지하공동주차장(구),37.62387156,126.92422148
27,1051043,구파발역 공영주차장(시),37.63800702,126.91932176
28,1052723,살곶이(평면) 공영주차장(구),37.55384954,127.04829171
29,1052737,응봉역공영주차장(구),37.55039155,127.03448112
30,1052741,마장축산물시장(건물) 공영주차장(구),37.571538,127.039926
31,1053712,볏골공원 지하공영주차장(구),37.54149243,126.84439601
32,1056832,한누리(구),37.47743578,126.97707837
33,1056834,동작주차공원(구),37.50309257,126.97826859
34,1059009,신사동 제1공영주차장(구),37.48444431,126.91546097
35,1079122,길음역환승주차장(구),37.60423761,127.02581826
36,1140909,잠원동방음언덕형공영주차장(구),37.51638775,127.0163891
37,1140910,반포2동 공영주차장(구),37.50421414,126.99542312
38,1140911,반포서래공영주차장[서래마을 3호점](구),37.49814931,126.99783192
39,1140956,청계산 청룡주차장(구),37.44657405,127.05988618
40,1163833,봉천복개3 공영주차장(시),37.48953571,126.92657092
41,1163833,봉천복개3 공영주차장(시),37.48959749,126.92624776
42,1163833,봉천복개3 공영주차장(시),37.48962361,126.92608617
43,1163833,봉천복개3 공영주차장(시),37.4891104,126.92911787
44,1163833,봉천복개3 공영주차장(시),37.48767029,126.9313598
45,1163833,봉천복개3 공영주차장(시),37.48773442,126.9312163
46,1163833,봉천복개3 공영주차장(시),37.48794759,126.93074705
47,1163833,봉천복개3 공영주차장(시),37.48897708,126.92940969
48,1163833,봉천복개3 공영주차장(시),37.48739059,126.93294915
49,1163833,봉천복개3 공영주차장(시),37.4890235,126.92930793
50,1163833,봉천복개3 공영주차장(시),37.48958799,126.92630461
51,1163833,봉천복개3 공영주차장(시),37.48875039,126.9298996
52,1163833,봉천복개3 공영주차장(시),37.48748023,126.93274564
53,1163833,봉천복개3 공영주차장(시),37.48853367,126.93039044
54,1163833,봉천복개3 공영주차장(시),37.48741271,126.93289825
55,1163833,봉천복개3 공영주차장(시),37.48848513,126.93049361
56,1163833,봉천복개3 공영주차장(시),37.48756582,126.93159339
57,1163833,봉천복개3 공영주차장(시),37.48881637,126.92975142
58,1163833,봉천복개3 공영주차장(시),37.48900089,126.92935881
59,1163833,봉천복개3 공영주차장(시),37.48968909,126.92563338
60,1163833,봉천복개3 공영주차장(시),37.48704645,126.93275869
61,1163833,봉천복개3 공영주차장(시),37.48717617,126.9324736
62,1163833,봉천복개3 공영주차장(시),37.48745265,126.93184686
63,1163833,봉천복개3 공영주차장(시),37.48806796,126.93139234
64,1163833,봉천복개3 공영주차장(시),37.48964379,126.92595452
65,1163833,봉천복개3 공영주차장(시),37.48968198,126.92569472
66,1163833,봉천복개3 공영주차장(시),37.48811293,126.93129419
67,1163833,봉천복개3 공영주차장(시),37.48809036,126.93134306
68,1163833,봉천복개3 공영주차장(시),37.48775652,126.93116709
69,1163833,봉천복개3 공영주차장(시),37.48695963,126.93295437
70,1163833,봉천복개3 공영주차장(시),37.48961411,126.92614751
71,1163833,봉천복개3 공영주차장(시),37.48908779,126.92916875
72,1163833,봉천복개3 공영주차장(시),37.48685341,126.93319061
73,1163833,봉천복개3 공영주차장(시),37.48745665,126.93279646
74,1163833,봉천복개3 공영주차장(시),37.4873458,126.93305111
75,1163833,봉천복개3 공영주차장(시),37.48904612,126.92925705
76,1163833,봉천복개3 공영주차장(시),37.48893304,126.92950996
77,1163833,봉천복개3 공영주차장(시),37.48895446,126.92946057
78,1163833,봉천복개3 공영주차장(시),37.48891161,126.92955784
79,1163833,봉천복개3 공영주차장(시),37.48800038,126.93153933
80,1163833,봉천복개3 공영주차장(시),37.48719836,126.93242431
81,1163833,봉천복개3 공영주차장(시),37.48754381,126.93164271
82,1163833,봉천복개3 공영주차장(시),37.48750347,126.93269465
83,1163833,봉천복개3 공영주차장(시),37.48687558,126.93314145
84,1163833,봉천복개3 공영주차장(시),37.48879434,126.92980078
85,1163833,봉천복개3 공영주차장(시),37.48802277,126.93149005
86,1163833,봉천복개3 공영주차장(시),37.48752181,126.93169203
87,1163833,봉천복개3 공영주차장(시),37.4884149,126.93064183
88,1163833,봉천복개3 공영주차장(시),37.48855776,126.93033953
89,1163833,봉천복개3 공영주차장(시),37.4884613,126.93054304
90,1163833,봉천복개3 공영주차장(시),37.48839206,126.93069135
91,1163833,봉천복개3 공영주차장(시),37.48804535,126.93144118
92,1163833,봉천복개3 공영주차장(시),37.48843885,126.93059243
93,1163833,봉천복개3 공영주차장(시),37.48736847,126.93299867
94,1163833,봉천복개3 공영주차장(시),37.48783229,126.9310132
95,1163833,봉천복개3 공영주차장(시),37.48702428,126.93280786
96,1163833,봉천복개3 공영주차장(시),37.48877237,126.92985014
97,1163833,봉천복개3 공영주차장(시),37.48792604,126.93079671
98,1163833,봉천복개3 공영주차장(시),37.48851031,126.93044266
99,1163833,봉천복개3 공영주차장(시),37.48758782,126.93154407
100,1163833,봉천복개3 공영주차장(시),37.48858099,126.92932424
101,1163833,봉천복개3 공영주차장(시),37.48860361,126.92927485
102,1167546,독산동 금천교 공영주차장(시),37.46658651,126.8900567
103,1167546,독산동 금천교 공영주차장(시),37.46654131,126.8898385
104,1167546,독산동 금천교 공영주차장(시),37.46658703,126.88991085
105,1167546,독산동 금천교 공영주차장(시),37.46658692,126.88998311
106,1167546,독산동 금천교 공영주차장(시),37.46654127,126.88986296
107,1167546,독산동 금천교 공영주차장(시),37.46654123,126.88988667
108,1167546,독산동 금천교 공영주차장(시),37.46658711,126.88986305
109,1167546,독산동 금천교 공영주차장(시),37.46658718,126.88981413
110,1167546,독산동 금천교 공영주차장(시),37.46658699,126.88993456
111,1167546,독산동 금천교 공영주차장(시),37.46654105,126.89000673
112,1167546,독산동 금천교 공영주차장(시),37.46658655,126.89003203
113,1167546,독산동 금천교 공영주차장(시),37.46660227,126.89009808
114,1167546,독산동 금천교 공영주차장(시),37.46658714,126.88983859
115,1167546,독산동 금천교 공영주차장(시),37.46654112,126.88995931
116,1167546,독산동 금천교 공영주차장(시),37.46658688,126.89000682
117,1167546,독산동 금천교 공영주차장(시),37.46654581,126.89009797
118,1167546,독산동 금천교 공영주차장(시),37.46654108,126.88998302
119,1167546,독산동 금천교 공영주차장(시),37.46658696,126.88995939
120,1167546,독산동 금천교 공영주차장(시),37.46654071,126.89003194
121,1167546,독산동 금천교 공영주차장(시),37.46654151,126.88993519
122,1167546,독산동 금천교 공영주차장(시),37.46658707,126.88988676
123,1167546,독산동 금천교 공영주차장(시),37.4665412,126.88991076
124,1189778,신답고가 주변(구),37.57032225,127.04992794
125,1189778,신답고가 주변(구),37.57044198,127.04970055
126,1189778,신답고가 주변(구),37.57028349,127.04996984
127,1189778,신답고가 주변(구),37.57061948,127.04993204
128,1189778,신답고가 주변(구),37.57023162,127.05003195
129,1189778,신답고가 주변(구),37.56977549,127.05042481
130,1189778,신답고가 주변(구),37.56982198,127.05039192
131,1189778,신답고가 주변(구),37.57058434,127.04988709
132,1189778,신답고가 주변(구),37.5705492,127.04983914
133,1189778,신답고가 주변(구),37.57051227,127.04979419
134,1189778,신답고가 주변(구),37.57015349,127.05011055
135,1189778,신답고가 주변(구),37.57006763,127.05019286
136,1189778,신답고가 주변(구),37.5700235,127.05023105
137,1189778,신답고가 주변(구),37.56978517,127.05066183
138,1189778,신답고가 주변(구),37.56981256,127.05072025
139,1189778,신답고가 주변(구),37.56986669,127.0503605
140,1189778,신답고가 주변(구),37.57047593,127.04974625
141,1189778,신답고가 주변(구),37.57065641,127.04997822
142,1189778,신답고가 주변(구),37.56993049,127.05030811
143,1189778,신답고가 주변(구),37.56997998,127.05026696
144,1189778,신답고가 주변(구),37.56975718,127.05060341
145,1189778,신답고가 주변(구),37.56984055,127.05077942
146,1193467,동대문소방서노상(구),37.56365506,127.06694485
147,1193467,동대문소방서노상(구),37.56384977,127.06707838
148,1193467,동대문소방서노상(구),37.56375259,127.0670147
149,1193467,동대문소방서노상(구),37.564041,127.06721181
150,1193467,동대문소방서노상(구),37.56370597,127.06697897
151,1193467,동대문소방서노상(구),37.56379973,127.06704913
152,1193467,동대문소방서노상(구),37.5639433,127.06714584
153,1193467,동대문소방서노상(구),37.56389743,127.06711361
154,1193467,동대문소방서노상(구),37.56399275,127.06717733
155,119824,여의도공원앞1 노상주차장(구),37.52514418,126.91934563
156,119824,여의도공원앞1 노상주차장(구),37.52415202,126.91775247
157,119824,여의도공원앞1 노상주차장(구),37.52521469,126.9194573
158,119824,여의도공원앞1 노상주차장(구),37.52418751,126.91780805
159,119824,여의도공원앞1 노상주차장(구),37.52517917,126.91940173
160,119824,여의도공원앞1 노상주차장(구),37.52507431,126.91923487
161,119824,여의도공원앞1 노상주차장(구),37.52404698,126.91758431
162,119824,여의도공원앞1 노상주차장(구),37.52408193,126.91764042
163,119824,여의도공원앞1 노상주차장(구),37.52528502,126.91956915
164,119824,여의도공원앞1 노상주차장(구),37.52401149,126.91752873
165,119824,여의도공원앞1 노상주차장(구),37.52510902,126.91928971
166,119824,여의도공원앞1 노상주차장(구),37.52411707,126.91769636
167,119824,여의도공원앞1 노상주차장(구),37.52503851,126.91917804
168,119824,여의도공원앞1 노상주차장(구),37.5252495,126.91951358
169,1208601,청계2(북2) 공영주차장(시),37.56877035,126.99578643
170,1208601,청계2(북2) 공영주차장(시),37.56878199,126.99591057
171,1208601,청계2(북2) 공영주차장(시),37.56895335,126.99739338
172,1208601,청계2(북2) 공영주차장(시),37.56882965,126.99630542
173,1208601,청계2(북2) 공영주차장(시),37.56896653,126.99751818
174,1208601,청계2(북2) 공영주차장(시),37.56877674,126.99584738
175,1208601,청계2(북2) 공영주차장(시),37.56894623,126.9973307
176,1208601,청계2(북2) 공영주차장(시),37.56882441,126.99623776
177,1208601,청계2(북2) 공영주차장(시),37.56896044,126.997456
178,1210657,청계3(북1) 공영주차장(시),37.56966045,127.0010714
179,1210657,청계3(북1) 공영주차장(시),37.56928478,126.99911222
180,1210657,청계3(북1) 공영주차장(시),37.56924576,126.99891399
181,1210657,청계3(북1) 공영주차장(시),37.56959507,127.00072641
182,1210657,청계3(북1) 공영주차장(시),37.56925787,126.99897978
183,1210657,청계3(북1) 공영주차장(시),37.56958071,127.00061744
184,1210657,청계3(북1) 공영주차장(시),37.56917898,126.99858049
185,1210657,청계3(북1) 공영주차장(시),37.56929756,126.99917886
186,1210657,청계3(북1) 공영주차장(시),37.56922056,126.99879592
187,1210657,청계3(북1) 공영주차장(시),37.56958147,127.00065667
188,1210657,청계3(북1) 공영주차장(시),37.56967214,127.00112596
189,1210657,청계3(북1) 공영주차장(시),37.56963304,127.00091791
190,1210657,청계3(북1) 공영주차장(시),37.56960989,127.00079461
191,1210657,청계3(북1) 공영주차장(시),37.56916536,126.99851563
192,1210657,청계3(북1) 공영주차장(시),37.56962119,127.00085573
193,1210657,청계3(북1) 공영주차장(시),37.56964972,127.00101524
194,1210657,청계3(북1) 공영주차장(시),37.56919089,126.99864432
195,1210657,청계3(북1) 공영주차장(시),37.56927065,126.99904558
196,1210657,청계3(북1) 공영주차장(시),37.56957034,127.00059003
197,1234305,가마산고가밑 공영주차장(시),37.4928576,126.88266744
198,1234305,가마산고가밑 공영주차장(시),37.49293677,126.88260901
199,1234305,가마산고가밑 공영주차장(시),37.492845,126.88263904
200,1234305,가마산고가밑 공영주차장(시),37.49292208,126.8825791
201,1234305,가마산고가밑 공영주차장(시),37.4928513,126.88246397
202,1234305,가마산고가밑 공영주차장(시),37.49279709,126.88255837
203,1234305,가마산고가밑 공영주차장(시),37.49287143,126.88270182
204,1234305,가마산고가밑 공영주차장(시),37.49295594,126.8826702
205,1234305,가마산고가밑 공영주차장(시),37.49274815,126.8824956
206,1234305,가마산고가밑 공영주차장(시),37.49281594,126.88258226
207,1234305,가마산고가밑 공영주차장(시),37.4928816,126.88273623
208,1234305,가마산고가밑 공영주차장(시),37.49283218,126.8824385
209,1234305,가마산고가밑 공영주차장(시),37.49288559,126.88251173
210,1234305,가마산고가밑 공영주차장(시),37.49281037,126.88241316
211,1234305,가마산고가밑 공영주차장(시),37.49276606,126.8825195
212,1234305,가마산고가밑 공영주차장(시),37.49296464,126.88270317
213,1234305,가마산고가밑 공영주차장(시),37.49294669,126.88263891
214,1234305,가마산고가밑 공영주차장(시),37.49288926,126.88277064
215,1235522,청계3(남) 공영주차장(시),37.56905815,126.99973217
216,1235522,청계3(남) 공영주차장(시),37.56895905,126.99922882
217,1235522,청계3(남) 공영주차장(시),37.56880167,126.998443
218,1235522,청계3(남) 공영주차장(시),37.56881311,126.99850171
219,1235522,청계3(남) 공영주차장(시),37.56898377,126.99935493
220,1235522,청계3(남) 공영주차장(시),37.56931358,127.00109307
221,1235522,청계3(남) 공영주차장(시),37.56883774,126.99862734
222,1235522,청계3(남) 공영주차장(시),37.56904563,126.99966943
223,1235522,청계3(남) 공영주차장(시),37.56899628,126.99941768
224,1235522,청계3(남) 공영주차장(시),37.56882563,126.99856505
225,1235522,청계3(남) 공영주차장(시),37.56879022,126.99838423
226,1235522,청계3(남) 공영주차장(시),37.56897125,126.99929159
227,1235522,청계3(남) 공영주차장(시),37.56903312,126.99960609
228,1235522,청계3(남) 공영주차장(시),37.56884923,126.99869978
229,1235522,청계3(남) 공영주차장(시),37.5690088,126.99948102
230,1235522,청계3(남) 공영주차장(시),37.56933702,127.00122034
231,1235522,청계3(남) 공영주차장(시),37.5693254,127.00115633
232,1235522,청계3(남) 공영주차장(시),37.56902091,126.99954331
233,1235522,청계3(남) 공영주차장(시),37.56907066,126.99979552
234,1235522,청계3(남) 공영주차장(시),37.56934864,127.00128399
235,1235665,청계6(청평화) 공영주차장(시),37.56960075,127.01521402
236,1235665,청계6(청평화) 공영주차장(시),37.56960064,127.01514828
237,1235665,청계6(청평화) 공영주차장(시),37.56959839,127.0150174
238,1235665,청계6(청평화) 공영주차장(시),37.56959934,127.01508269
239,1235665,청계6(청평화) 공영주차장(시),37.56959414,127.01472989
240,1235916,청계2(남) 공영주차장(시),37.5682457,126.9931826
241,1235916,청계2(남) 공영주차장(시),37.5682592,126.9935129
242,1235916,청계2(남) 공영주차장(시),37.568266,126.993678
243,1235916,청계2(남) 공영주차장(시),37.5682626,126.9935954
244,1235916,청계2(남) 공영주차장(시),37.5682424,126.9931
245,1235916,청계2(남) 공영주차장(시),37.5682356,126.9929349
246,1235916,청계2(남) 공영주차장(시),37.56823223,126.99285235
247,1235916,청계2(남) 공영주차장(시),37.568239,126.9930175
248,1235916,청계2(남) 공영주차장(시),37.5682491,126.9932652
249,1235916,청계2(남) 공영주차장(시),37.5682525,126.9933477
250,1235916,청계2(남) 공영주차장(시),37.5682559,126.9934303
251,1236307,청계1(남) 공영주차장(시),37.56810536,126.9913052
252,1236307,청계1(남) 공영주차장(시),37.56814374,126.9917014
253,1236307,청계1(남) 공영주차장(시),37.56816293,126.9918994
254,1236307,청계1(남) 공영주차장(시),37.56799997,126.98992368
255,1236307,청계1(남) 공영주차장(시),37.56813095,126.9915693
256,1236307,청계1(남) 공영주차장(시),37.56811815,126.9914372
257,1236307,청계1(남) 공영주차장(시),37.56809896,126.9912392
258,1236307,청계1(남) 공영주차장(시),37.56811175,126.9913712
259,1236307,청계1(남) 공영주차장(시),37.56812455,126.9915033
260,1236307,청계1(남) 공영주차장(시),37.56815654,126.9918334
261,1236307,청계1(남) 공영주차장(시),37.56800977,126.99005298
262,1236307,청계1(남) 공영주차장(시),37.56815014,126.9917674
263,1236307,청계1(남) 공영주차장(시),37.56800475,126.98998802
264,1236307,청계1(남) 공영주차장(시),37.56813734,126.9916353
265,1236612,남대문 화물 공영주차장(시),37.56094985,126.9780686
266,1236612,남대문 화물 공영주차장(시),37.56091076,126.97788023
267,1236612,남대문 화물 공영주차장(시),37.56092361,126.97794273
268,1236612,남대문 화물 공영주차장(시),37.56067339,126.97701977
269,1236612,남대문 화물 공영주차장(시),37.56069448,126.97708039
270,1236612,남대문 화물 공영주차장(시),37.56071536,126.97714199
271,1236612,남대문 화물 공영주차장(시),37.56096448,126.97813425
272,1236612,남대문 화물 공영주차장(시),37.56089728,126.97781701
273,1236612,남대문 화물 공영주차장(시),37.56093651,126.97800584
274,1236742,중앙일보사옆 관광버스전용 주차장(시),37.56135628,126.97199452
275,1236742,중앙일보사옆 관광버스전용 주차장(시),37.56098641,126.97121728
276,1236742,중앙일보사옆 관광버스전용 주차장(시),37.56130762,126.97189272
277,1236742,중앙일보사옆 관광버스전용 주차장(시),37.56103507,126.97131908
278,1236949,한진면세점앞 노상 공영주차장(구),37.55627989,126.97551497
279,1236949,한진면세점앞 노상 공영주차장(구),37.55625735,126.97545811
280,1236949,한진면세점앞 노상 공영주차장(구),37.55614503,126.97517325
281,1236949,한진면세점앞 노상 공영주차장(구),37.55626853,126.97548658
282,1236949,한진면세점앞 노상 공영주차장(구),37.55631344,126.97560042
283,1236949,한진면세점앞 노상 공영주차장(구),37.55623494,126.97540107
284,1236949,한진면세점앞 노상 공영주차장(구),37.55612247,126.97511627
285,1236949,한진면세점앞 노상 공영주차장(구),37.55630227,126.97557198
286,1236949,한진면세점앞 노상 공영주차장(구),37.55617865,126.97525884
287,1236949,한진면세점앞 노상 공영주차장(구),37.55619,126.97528723
288,1236949,한진면세점앞 노상 공영주차장(구),37.55613369,126.97514477
289,1236949,한진면세점앞 노상 공영주차장(구),37.55629105,126.97554341
290,1236949,한진면세점앞 노상 공영주차장(구),37.55615625,126.97520183
291,1236949,한진면세점앞 노상 공영주차장(구),37.55616746,126.97523036
292,1236949,한진면세점앞 노상 공영주차장(구),37.55620118,126.97531569
293,1236949,한진면세점앞 노상 공영주차장(구),37.55624614,126.97542958
294,1236949,한진면세점앞 노상 공영주차장(구),37.55622358,126.97537269
295,1236949,한진면세점앞 노상 공영주차장(구),37.55621241,126.97534422
296,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56302785,126.98070259
297,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.5629782,126.9806839
298,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56327493,126.98079534
299,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56307815,126.98072149
300,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.563226,126.98077695
301,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56337305,126.98083219
302,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56312811,126.98074019
303,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56317731,126.98075868
304,1237608,해운센터빌딩 앞 노상 공영주차장(구),37.56332401,126.98081371
305,1247636,신설동 공영주차장(시),37.57252061,127.02425684
306,1247641,천호2동노외주차장(구),37.54032781,127.12304831
307,1247659,구의3동 공영주차장(구),37.5391245,127.09138968
308,1247661,광진광장 공영주차장(구),37.54770648,127.07326955
309,1247675,암사1동(구),37.55284955,127.13802339
310,1247677,양화진 공영주차장(구),37.545733,126.91120393
311,1247678,망원1-2 공영주차장(구),37.55558459,126.90587312
312,1247683,덕원주차장(구),37.5623712,127.06876256
313,1247684,청계주차장(구),37.57223438,127.03429455
314,1254863,영등포동제3공영(구),37.517985,126.902785
315,1254864,신길1동공영(구),37.5102769,126.9186371
316,1268780,청파동1마을공원공영주차장(구),37.54294115,126.96847142
317,1268812,청파동청사(구),37.54549939,126.96991775
318,1268813,용산전자상가4(구),37.53388844,126.9600572
319,1277144,영등포구청역 공영주차장(시),37.52432737,126.89548892
320,1277145,잠실역 공영주차장(시),37.51427683,127.10341414
321,1277146,장안2동 공영주차장(시),37.5782752,127.07061896
322,1277157,해방촌노외 공영주차장(시),37.54438297,126.98430421
323,1277160,당산노외 공영주차장(시),37.52625065,126.89945376
324,1277163,명일동 공영주차장(시),37.55361065,127.15591212
325,1364466,도곡로21길 7 공영주차장(구),37.49250002,127.0388068
326,1364468,탄천제2호 공영주차장(구),37.49403327,127.087416
327,1364472,영희초교 공영주차장(구),37.49192117,127.08129163
328,1365707,배봉공영주차장(구),37.58693739,127.06208584
329,1366393,하늘공원주차장(구),37.48713079,126.88080148
330,1366394,개봉1동마을공동주차장(구),37.50455714,126.84608459
331,1366395,개봉1동 노외주차장(구),37.50001376,126.8510351
332,1366487,양재시민의숲(매헌)역 공영주차장(구),37.47037133,127.0385513
333,1366504,송정동(건물) 공영주차장(구),37.549976,127.0680728
334,1366527,동작대교 공영주차장(시),37.518577,126.983287
335,1366575,망원동 공영주차장(시),37.55955925,126.90660108
336,1366576,개화역 공영주차장(시),37.57798421,126.79821222
337,1366590,신대방역 공영주차장(시),37.48830327,126.91452278
338,1366593,구로디지털단지역(상) 공영주차장(시),37.48481135,126.90323392
339,1366600,학여울 공영주차장(시),37.49705092,127.07239543
340,1366602,일원터널 공영주차장(시),37.48285728,127.07937197
341,1366624,창동역(서) 공영주차장(시),37.65237042,127.04567683
342,1366789,청암공영주차장(무인)(구),37.62472117,127.01538636
343,1366790,은혜공영주차장(무인)(구),37.62796164,127.01699947
344,1366791,송천동공영주차장(구),37.61458475,127.0251644
345,1366792,수유일공원공영주차장(구),37.63061186,127.01743071
346,1366793,번2동 공영주차장(무인)(구),37.62683533,127.03675529
347,1366794,미아동공영주차장(구),37.6285679,127.02235964
348,1366795,수유동쌈지마당공영주차장(구),37.63207449,127.02361923
349,1366869,당곡중학교공영 (지하주차장)(구),37.49190539,126.93300345
350,1366903,석계역 공영주차장(시),37.615292,127.062997
351,1367123,새서울주차장(시),37.45328014,126.90296896
352,1367218,한마음주차장(구),37.53067739,126.8778804
353,1367264,적선동 주차장(시),37.57449014,126.97418586
354,1367564,해군본부앞 공영주차장(시),37.50439458,126.92100637
355,1367564,해군본부앞 공영주차장(시),37.50428687,126.9209473
356,1367564,해군본부앞 공영주차장(시),37.50428695,126.92106625
357,1367564,해군본부앞 공영주차장(시),37.50428502,126.92085978
358,1367564,해군본부앞 공영주차장(시),37.50439532,126.92097301
359,1367564,해군본부앞 공영주차장(시),37.50428735,126.9210958
360,1367564,해군본부앞 공영주차장(시),37.50439597,126.92094394
361,1367564,해군본부앞 공영주차장(시),37.50428693,126.92103558
362,1367564,해군본부앞 공영주차장(시),37.50428864,126.92092037
363,1367564,해군본부앞 공영주차장(시),37.5042862,126.92083359
364,1367564,해군본부앞 공영주차장(시),37.50439595,126.92119286
365,1367564,해군본부앞 공영주차장(시),37.50439316,126.92107091
366,1367564,해군본부앞 공영주차장(시),37.50439719,126.92088932
367,1367564,해군본부앞 공영주차장(시),37.50428868,126.92097872
368,1367564,해군본부앞 공영주차장(시),37.50439659,126.92091604
369,1367564,해군본부앞 공영주차장(시),37.50428683,126.92089045
370,1367564,해군본부앞 공영주차장(시),37.50428577,126.9210058
371,1367564,해군본부앞 공영주차장(시),37.50439471,126.92113301
372,1367564,해군본부앞 공영주차장(시),37.50439469,126.92110309
373,1367564,해군본부앞 공영주차장(시),37.50439712,126.92116293
374,1367773,가산동 금천교 공영주차장(시),37.465956584,126.88701188
375,1367773,가산동 금천교 공영주차장(시),37.465801,126.8867676
376,1367773,가산동 금천교 공영주차장(시),37.46582048,126.886834
377,1367773,가산동 금천교 공영주차장(시),37.46587894,126.8870334
378,1367773,가산동 금천교 공영주차장(시),37.46600346,126.8874524
379,1367773,가산동 금천교 공영주차장(시),37.46601541,126.8874919
380,1367773,가산동 금천교 공영주차장(시),37.46575072,126.8870837
381,1367773,가산동 금천교 공영주차장(시),37.46597955,126.8873733
382,1367773,가산동 금천교 공영주차장(시),37.46602736,126.8875314
383,1367773,가산동 금천교 공영주차장(시),37.46591791,126.8871664
384,1367773,가산동 금천교 공영주차장(시),37.46598553,126.8873931
385,1367773,가산동 금천교 공영주차장(시),37.46599748,126.8874326
386,1367773,가산동 금천교 공영주차장(시),37.466004146,126.88718297
387,1367773,가산동 금천교 공영주차장(시),37.465972438,126.88706891
388,1367773,가산동 금천교 공영주차장(시),37.46584971,126.8869337
389,1367773,가산동 금천교 공영주차장(시),37.46602,126.88724
390,1367773,가산동 금천교 공영주차장(시),37.46582628,126.88654222
391,1367773,가산동 금천교 공영주차장(시),37.46589842,126.8870999
392,1367773,가산동 금천교 공영주차장(시),37.465988292,126.88712594
393,1367773,가산동 금천교 공영주차장(시),37.46583023,126.8868673
394,1367773,가산동 금천교 공영주차장(시),37.4659676,126.8873338
395,1367773,가산동 금천교 공영주차장(시),37.4658692,126.8870002
396,1367773,가산동 금천교 공영주차장(시),37.46588868,126.8870667
397,1367773,가산동 금천교 공영주차장(시),37.46593739,126.8872329
398,1367773,가산동 금천교 공영주차장(시),37.46574622,126.8870666
399,1367773,가산동 금천교 공영주차장(시),37.46597358,126.8873535
400,1367773,가산동 금천교 공영주차장(시),37.46585945,126.886967
401,1367773,가산동 금천교 공영주차장(시),37.46592765,126.8871996
402,1367773,가산동 금천교 공영주차장(시),37.4659915,126.8874128
403,1367773,가산동 금천교 공영주차장(시),37.46573721,126.8870323
404,1367773,가산동 금천교 공영주차장(시),37.46575522,126.8871008
405,1367773,가산동 금천교 공영주차장(시),37.46581074,126.8868008
406,1367773,가산동 금천교 공영주차장(시),37.46590816,126.8871332
407,1367773,가산동 금천교 공영주차장(시),37.46600943,126.8874721
408,1367773,가산동 금천교 공영주차장(시),37.46594073,126.88695485
409,1367773,가산동 금천교 공영주차장(시),37.46584182,126.88660055
410,1367773,가산동 금천교 공영주차장(시),37.46583997,126.8869005
411,1367773,가산동 금천교 공영주차장(시),37.46574171,126.8870494
412,1367773,가산동 금천교 공영주차장(시),37.46602138,126.8875116
413,1367792,당산고가밑 공영주차장(시),37.53232003,126.90062806
414,1367792,당산고가밑 공영주차장(시),37.53246127,126.90074391
415,1367792,당산고가밑 공영주차장(시),37.53244226,126.90072964
416,1367792,당산고가밑 공영주차장(시),37.53260008,126.90085427
417,1367792,당산고가밑 공영주차장(시),37.53226891,126.90058559
418,1367792,당산고가밑 공영주차장(시),37.53223098,126.90055454
419,1367792,당산고가밑 공영주차장(시),37.53237698,126.90067188
420,1367792,당산고가밑 공영주차장(시),37.53258231,126.90083948
421,1367792,당산고가밑 공영주차장(시),37.53235797,126.90065761
422,1367792,당산고가밑 공영주차장(시),37.53253601,126.90079799
423,1367792,당산고가밑 공영주차장(시),37.53230224,126.90061481
