,name,latitude,longitude,address
52,바이어리셔,37.5574058,126.9000418,서울 마포구 망원로1길 22 망원 한강공원에서 도보 5분 거리에 있습니다.
53,79파운야드 합정점,37.5483564,126.9185627,서울 마포구 양화로6길 80 1층
54,토스티서울x호라이즌식스틴,37.5656568,126.9160070,서울 마포구 성미산로13길 107 1층
55,카스테라연구소,37.5550365,126.9053585,서울 마포구 포은로 90 1층 카스테라 연구소
56,Bread rum,37.5598738,126.9254636,서울 마포구 연희로1길 19 반지층 Bread rum
57,골든치즈타르트 본점,37.5468410,126.9128615,서울 마포구 성지길 42 1층
58,망원수제고로케,37.5573749,126.9056848,서울 마포구 망원로 80
59,베이커리 나무,37.5511920,126.9072919,서울 마포구 포은로 40-1
60,쿄베이커리 연남점,37.5626959,126.9231167,서울 마포구 성미산로26길 27
61,카페꼼마 연남점,37.5647464,126.9218932,서울 마포구 성미산로29길 17-8
62,스퀘어이미,37.5588733,126.9242728,서울 마포구 양화로19길 22-13 1층
63,SF bagels,37.5622580,126.9264005,서울 마포구 동교로46길 29 수목원
64,더브레드블루 신촌본점,37.5551641,126.9328403,서울 마포구 신촌로12다길 3 1층
65,두두리두팡,37.5569109,126.9079224,서울 마포구 월드컵로23길 19 1층 두두리두팡
66,하이놀리,37.5570326,126.9003394,서울 마포구 망원로1길 12 지하1층
67,비전스트롤 베이크샵,37.5572030,126.9035621,서울 마포구 망원로 61 (망원동)
68,파운더리 베이크샵,37.5534567,126.9455271,서울 마포구 대흥로21길 6 1층 파운더리 베이크샵
69,삼공,37.5570201,126.9002302,서울 마포구 망원로1길 12 2층
70,88파운드,37.5667227,126.9168064,서울 마포구 연남로13길 9 101호
71,꾸울과자점,37.5494148,126.9241292,서울 마포구 와우산로22길 70 102호
72,르네상스 베이커리,37.5431569,126.9432514,서울 마포구 큰우물로 39
73,타르틴 베이커리 서교 RYSE호텔점,37.5543350,126.9212074,서울 마포구 양화로 130 Ryse 호텔 1층
74,누아네,37.5469262,126.9437023,"서울 마포구 백범로 112-1 1층, 2층"
75,곤트란쉐리에 공덕역점,37.5416374,126.9531063,서울 마포구 새창로 30 2층
76,퍼블리크 광흥창점,37.5455184,126.9327250,서울 마포구 토정로 195 1층
77,베란다컵케익,37.5619705,126.9262088,서울 마포구 동교로38길 27-14
78,베이커리 도우,37.5611401,126.9173749,서울 마포구 성미산로 89 1층
79,더브래드팬트리,37.5765917,126.8961159,서울 마포구 매봉산로2길 64 리솜하우스
80,빵쌤 마포구청점,37.5625797,126.9034743,서울 마포구 방울내로11길 38
81,395빵집,37.5496204,126.9165520,서울 마포구 양화로8길 25-3 1층
82,위드브레드,37.5557596,126.9549214,서울 마포구 신촌로34길 33
83,퐁포네뜨,37.5538966,126.9258688,서울 마포구 와우산로25길 11 두리하우스
84,유니크디저트,37.5552055,126.9302857,서울 마포구 와우산로 159
85,구르미과자점,37.5492942,126.9095552,서울 마포구 포은로 12 1층 1호
86,지구샵 제로웨이스트홈,37.5645573,126.9235816,서울 마포구 성미산로 155 1층
87,크레이지파이,37.5521051,126.9082509,서울 마포구 포은로2길 27 102호
88,더블글래스,37.5492974,126.9170195,서울 마포구 독막로3길 24 1층
89,마들젠,37.5538152,126.9384990,서울 마포구 신촌로20길 34 1층 마들젠
90,해밀 비건베이커리,37.5596676,126.9159958,서울 마포구 동교로19길 101 1층
91,빵을집다,37.5520562,126.9553779,서울 마포구 마포대로 201 마포트라팰리스2차 상가동 101호 빵을집다
92,코운코운,37.5461254,126.9221081,서울 마포구 와우산로3길 16 석진스토리 104호
93,뽀르뚜아과자점,37.5581940,126.9230233,서울 마포구 동교로 201
94,공룡빵공장,37.5578637,126.9285363,서울 마포구 신촌로 20 1층 공룡빵공장
95,컨시더,37.5663894,126.9204097,서울 마포구 동교로51길 119
96,크레미뇽,37.5589463,126.9246051,서울 마포구 양화로19길 22-20 1층
97,브레드포레스트,37.5618100,126.9269810,서울 마포구 연희로 33 1층
98,티거훗타임쿠키 in연남,37.5605717,126.9244378,서울 마포구 동교로 230 티거훗타임
99,곤트란쉐리에 합정점,37.5500804,126.9125267,"서울 마포구 월드컵로1길 14 마포 한강 푸르지오 105,106호"
100,라운드원,37.5643671,126.9231441,서울 마포구 성미산로 151 2층 왼쪽
101,밀토니아,37.5524515,126.9082370,서울 마포구 월드컵로7길 73 1층 좌2호
102,브레드비,37.5798820,126.8891823,서울 마포구 월드컵북로 402 케이지아이티센터 120 호
103,키다리아저씨,37.5584450,126.9107559,서울 마포구 성미산로 22
104,요유빵,37.5395911,126.9477088,서울 마포구 삼개로 7-2
105,크루미상,37.5793419,126.8898190,서울 마포구 월드컵북로 396 1층 R108호
106,봉쥬르 마카롱,37.5499549,126.9364718,서울 마포구 광성로 31 1층 봉쥬르마카롱
107,소소 베이크하우스,37.5596063,126.9030816,서울 마포구 포은로 146 1층
108,라망베이커리,37.5505930,126.9158646,서울 마포구 양화로8길 5
109,니니네,37.5485690,126.9388312,서울 마포구 광성로6길 30 1층
110,타봄베이커리,37.5491123,126.9069282,서울 마포구 희우정로1길 25 1층
111,준바이누아네 2호점,37.5510354,126.9535809,서울 마포구 마포대로 173-14 1동 1층 109호
112,곰조당,37.5493573,126.9520822,서울 마포구 마포대로11길 44-5
113,훈고링고브레드,37.5583632,126.9132297,서울 마포구 잔다리로 130
114,스프링베이커리,37.5623799,126.9268455,서울 마포구 성미산로 198 동진시장 스프링베이커리
115,브레들리베이커리,37.5523159,126.9537234,서울 마포구 마포대로 195 4동 상가 126호
116,밀구름베이커리,37.5407256,126.9513052,서울 마포구 도화4길 27
117,좋은아침페스츄리 마포점,37.5420396,126.9498454,서울 마포구 마포대로 78 경찰공제회 1층
118,마포빵집,37.5379451,126.9461129,서울 마포구 마포대로4라길 8
119,타르트팜 상암점,37.5803748,126.8886994,서울 마포구 월드컵북로 402 KGIT센타 1층 101호
120,그린버킷 샐러드&샌드위치 합정점,37.5477607,126.9145092,서울 마포구 독막로2길 18
121,비건다움,37.5694619,126.9121309,서울 마포구 성암로 28 104호
