,가락시장,종로3가,오금,동대문,동대문역사문화공원,충무로,서울,신도림,이촌,왕십리,시청,교대,신설동,강변,까치산,을지로3가,홍대입구,광운대,상봉,망우,영등포구청,신길,을지로4가,합정,공덕,삼각지,약수,신당,동묘앞,석계,도봉산,불광,연신내,금정,수원,원인재,회기,대곡,디지털미디어시티,회룡,판교,오이도,이매,선정릉,종합운동장,천호,창동,사당,노원,군자,건대입구,고속터미널,총신대입구(이수),대림,가산디지털단지,온수,부평구청,잠실,복정,모란,부평,당산,여의도,동작,김포공항,강남,양재,정자,강남구청,선릉,효창공원앞,태릉입구,검암,주안,인천,인천시청,청량리,중랑,충정로,청구,성신여대입구,보문,계양,기흥,옥수,도곡,수서,용산,종각,종로5가,제기동,을지로입구,탑석,419민주묘지,가오리,화계,한티,구룡,홍제,김유정,남춘천,성균관대,경찰병원,구일,야탑,삼송,화정,영등포시장,상일동,공릉,상도,박촌,구성,인하대,숭의,센트럴파크,국제업무지구,강매,달월,원흥,완정,지평,석바위시장,상왕십리,한양대,뚝섬,성수,청계산입구,북한산우이,구의,잠실나루,잠실새내,삼성,역삼,서초,방배,낙성대,서울대입구,봉천,신림,신대방,구로디지털단지,문래,신촌,이대,아현,용답,신답,도림천,양천구청,신정네거리,용두,지축,구파발,녹번,무악재,독립문,경복궁,안국,동대입구,금호,압구정,신사,잠원,남부터미널,매봉,대치,학여울,대청,일원,당고개,상계,쌍문,수유,미아,미아사거리,길음,한성대입구,혜화,명동,회현,숙대입구,신용산,남태령,남영,노량진,대방,영등포,서빙고,한남,응봉,외대앞,신이문,월계,녹천,개포동,대모산입구,양원,구리,도농,양정,덕소,도심,팔당,운길산,양수,신원,국수,아신,오빈,양평(경의중앙선),원덕,용문,서울(경의중앙선),신촌(경의중앙선),서강대,가좌,수색,화전,행신,능곡,곡산,백마,풍산,일산,탄현,야당,운정,금릉,금촌,월롱,파주,문산,신내,갈매,별내,퇴계원,사릉,금곡,평내호평,천마산,마석,대성리,청평,상천,가평,굴봉산,백양리,강촌,춘천,봉명,쌍용(나사렛대),아산,배방,온양온천,신창,선바위,경마공원,대공원,과천,정부과천청사,인덕원,평촌,범계,삼동,경기광주,초월,곤지암,신둔도예촌,이천,부발,세종대왕릉,여주,구로,금천구청,석수,관악,안양,명학,군포,의왕,화서,독산,세류,병점,세마,오산대,오산,진위,송탄,서정리,지제,평택,성환,직산,두정,천안,당정,서동탄,광명,산본,대야미,반월,상록수,한대앞,중앙,고잔,초지,안산,신길온천,정왕,수리산,개봉,오류동,역곡,부천,송내,백운,동암,제물포,동인천,부개,간석,도원,중동,도화,서울숲,압구정로데오,소사,가천대,태평,서현,수내,미금,오리,보정,죽전,신갈,상갈,청명,영통,망포,매탄권선,수원시청,매교,월곶,소래포구,인천논현,호구포,남동인더스파크,연수,송도,신포,방학,도봉,망월사,의정부,가능,녹양,양주,덕계,덕정,지행,동두천중앙,보산,동두천,소요산,원당,백석,마두,정발산,주엽,대화,방화,개화산,송정,마곡,발산,우장산,화곡,신정,목동,오목교,양평,여의나루,마포,애오개,서대문,광화문,신금호,행당,마장,답십리,장한평,아차산,광나루,강동,길동,굽은다리,명일,고덕,둔촌동,올림픽공원,방이,개롱,거여,마천,응암,역촌,독바위,구산,새절,증산,월드컵경기장,마포구청,망원,상수,광흥창,대흥,녹사평,이태원,한강진,버티고개,창신,안암,고려대,월곡,상월곡,돌곶이,화랑대,봉화산,장암,수락산,마들,중계,하계,먹골,중화,면목,사가정,용마산,중곡,어린이대공원,뚝섬유원지,청담,학동,논현,반포,내방,남성,숭실대입구,장승배기,신대방삼거리,보라매,신풍,남구로,철산,광명사거리,천왕,까치울,부천종합운동장,춘의,신중동,부천시청,상동,삼산체육관,굴포천,암사,강동구청,몽촌토성,석촌,송파,문정,장지,산성,남한산성입구,단대오거리,신흥,수진,귤현,임학,계산,경인교대입구,작전,갈산,부평시장,동수,부평삼거리,간석오거리,예술회관,인천터미널,문학경기장,선학,신연수,동춘,동막,캠퍼스타운,테크노파크,지식정보단지,인천대입구,검단오류,왕길,검단사거리,마전,독정,검바위,아시아드경기장,서구청,가정,가정중앙시장,석남,서부여성회관,인천가좌,가재울,주안국가산단,시민공원,석천사거리,모래내시장,만수,남동구청,인천대공원,운연,개화,공항시장,신방화,마곡나루,양천향교,가양,증미,등촌,염창,신목동,선유도,국회의사당,샛강,노들,흑석,구반포,신반포,사평,신논현,언주,삼성중앙,봉은사,청라국제도시,운서,공항화물청사,인천국제공항,영종,양재시민의숲,김량장,운동장·송담대,고진,보평,둔전,전대·에버랜드,발곡,범골,경전철의정부,의정부시청,흥선,의정부중앙,동오,새말,경기도청북부청사,효자,곤제,어룡,송산,솔밭공원,삼양,삼양사거리,솔샘,북한산보국문,정릉,동천,수지구청,성복,상현,광교중앙,광교,강남대,지석,어정,동백,초당,삼가,시청·용인대,명지대
0,37.492522,37.571607,37.502162,37.57142,37.565138,37.561243,37.554648,37.508725,37.522272,37.561533,37.564718,37.493415,37.575297,37.535095,37.531768,37.566295,37.557192,37.623632,37.596362,37.59955,37.52497,37.517122,37.566941,37.549463,37.544018,37.534777,37.55434,37.565972,37.572627,37.614805,37.689313,37.610469,37.619001,37.372221,37.265974,37.412603,37.58946,37.631626,37.576646,37.724846,37.394761,37.362357,37.396104,37.51098,37.510997,37.538397,37.653166,37.47653,37.655128,37.557121,37.540693,37.50481,37.486263,37.49297,37.481072,37.492258,37.508336,37.51395,37.470047,37.43213,37.489493,37.53438,37.521624,37.502971,37.562434,37.497175,37.484147,37.36706,37.517186,37.504503,37.539261,37.617983,37.569104,37.464941,37.476691,37.457405,37.580178,37.594917,37.559973,37.560245,37.592624,37.585286,37.571462,37.275619,37.540685,37.490858,37.487371,37.529849,37.570161,37.570926,37.578103,37.566014,37.733579,37.649593,37.641701,37.634802,37.496237,37.486839,37.589066,37.818466,37.864007,37.300349,37.495918,37.496756,37.411185,37.653083,37.634592,37.522669,37.556712,37.625742,37.502834,37.553703,37.298969,37.448493,37.460789,37.393054,37.399907,37.612314,37.379681,37.650658,37.592928,37.476444,37.457611,37.564354,37.555273,37.547184,37.544581,37.447211,37.663146,37.537077,37.520733,37.511687,37.508844,37.500622,37.491897,37.481426,37.47693,37.481247,37.482362,37.484201,37.487462,37.485266,37.517933,37.555134,37.556733,37.557345,37.561904,37.57004,37.514287,37.512398,37.520074,37.574028,37.648048,37.636763,37.600927,37.582299,37.574571,37.575762,37.576477,37.559052,37.548034,37.527072,37.516334,37.512759,37.485013,37.486947,37.494612,37.496663,37.493514,37.483681,37.670272,37.660878,37.648627,37.638052,37.62667,37.613292,37.603407,37.588458,37.582336,37.560989,37.558514,37.54456,37.52917,37.463873,37.541021,37.514219,37.513342,37.515504,37.519594,37.52943,37.549946,37.596073,37.601854,37.633212,37.644799,37.489116,37.491373,37.606596,37.603392,37.608806,37.60533,37.586781,37.579622,37.547371,37.554669,37.545981,37.525545,37.516169,37.51382,37.506062,37.492832,37.468672,37.48223,37.556328,37.559783,37.551881,37.568491,37.580842,37.602888,37.612102,37.618808,37.645676,37.658239,37.672346,37.682077,37.694023,37.712327,37.725826,37.751322,37.766217,37.796188,37.815298,37.854619,37.612887,37.634118,37.64202,37.648311,37.65108,37.637382,37.653225,37.658978,37.652782,37.684071,37.735488,37.770246,37.814536,37.832067,37.830779,37.805723,37.885054,36.801215,36.793759,36.792053,36.777629,36.780483,36.769502,37.451673,37.443885,37.435675,37.433021,37.426513,37.401553,37.394287,37.389793,37.409522,37.399907,37.374419,37.351315,37.317185,37.265579,37.260192,37.295309,37.282701,37.503039,37.455626,37.435047,37.419232,37.401592,37.384653,37.35356,37.320852,37.283862,37.466613,37.245025,37.207503,37.187533,37.168953,37.145885,37.109447,37.075696,37.056496,37.0188,36.990726,36.916076,36.870593,36.833705,36.810005,37.344285,37.195504,37.416182,37.358101,37.328467,37.312212,37.302795,37.309689,37.315941,37.316777,37.320646,37.327082,37.338212,37.351735,37.349801,37.494594,37.494526,37.485178,37.48405,37.4876,37.483664,37.471408,37.466769,37.475276,37.488418,37.464737,37.468446,37.486562,37.46607,37.543617,37.527381,37.482753,37.448605,37.440019,37.385126,37.378455,37.350077,37.339824,37.312752,37.324753,37.286102,37.26181,37.259489,37.251568,37.245795,37.252759,37.261911,37.265481,37.391769,37.40095,37.400614,37.401637,37.407722,37.417804,37.428514,37.46874,37.667503,37.679563,37.709914,37.738415,37.748577,37.75938,37.774381,37.818486,37.843188,37.892334,37.901885,37.913702,37.927878,37.9481,37.653324,37.643114,37.652206,37.659477,37.670072,37.676087,37.577446,37.572399,37.561184,37.560183,37.558598,37.548768,37.541513,37.524997,37.526065,37.524496,37.525648,37.527098,37.539574,37.553736,37.565773,37.571026,37.554548,37.557322,37.5661,37.566747,37.56144,37.551691,37.545303,37.535804,37.537801,37.545477,37.55137,37.555004,37.527788,37.516078,37.508857,37.498079,37.493105,37.49499,37.598605,37.606021,37.618456,37.611377,37.591148,37.583876,37.569532,37.563515,37.556094,37.547716,37.547456,37.547771,37.534675,37.534488,37.539631,37.548013,37.579661,37.586272,37.590508,37.601948,37.606377,37.610537,37.620064,37.617283,37.700109,37.67785,37.66494,37.644583,37.636352,37.610637,37.602545,37.588579,37.580894,37.573647,37.565923,37.548014,37.53154,37.519365,37.514229,37.511093,37.508178,37.487618,37.484596,37.496029,37.504898,37.499701,37.499872,37.50008,37.486056,37.47605,37.479252,37.486637,37.506207,37.50538,37.503663,37.503048,37.504631,37.505781,37.506411,37.506997,37.55021,37.530341,37.517409,37.505431,37.499703,37.485855,37.478703,37.457122,37.451535,37.44521,37.440918,37.437428,37.566379,37.545059,37.543238,37.538157,37.530415,37.517268,37.498383,37.485312,37.477679,37.467048,37.449396,37.442383,37.434935,37.426684,37.41804,37.404737,37.397878,37.387855,37.382268,37.378384,37.386007,37.594877,37.59518,37.60185,37.597566,37.585212,37.561405,37.5517,37.543742,37.524649,37.517054,37.506193,37.506193,37.4897,37.484192,37.473703,37.458335,37.456805,37.45583,37.454911,37.448161,37.448769,37.440127,37.578608,37.563726,37.567532,37.567336,37.568381,37.561391,37.557402,37.550632,37.546936,37.544277,37.53802,37.528105,37.517274,37.512887,37.50877,37.501364,37.503415,37.504206,37.504598,37.507287,37.513011,37.514219,37.555878,37.492904,37.458366,37.447464,37.511466,37.470023,37.237247,37.237845,37.24484,37.258965,37.267051,37.285342,37.727048,37.728755,37.737202,37.739256,37.743302,37.743676,37.745271,37.748885,37.75059,37.754025,37.750471,37.742802,37.737279,37.656088,37.627165,37.621512,37.62124,37.612343,37.602798,37.337928,37.322702,37.313335,37.297664,37.288617,37.30211,37.270161,37.269606,37.274917,37.269043,37.260752,37.242115,37.239151,37.237964
1,127.118234,126.991806,127.128111,127.009745,127.007896,126.99428,126.972559,126.891295,126.974345,127.037732,126.977108,127.01408,127.025087,127.094681,126.846683,126.99191,126.925381,127.061835,127.085032,127.091909,126.895951,126.917169,126.998079,126.913739,126.951592,126.97311,127.010655,127.01782,127.016429,127.065851,127.046222,126.929887,126.921008,126.943429,126.999874,126.687389,127.057583,126.811024,126.900984,127.046895,127.111217,126.738714,127.12827,127.043593,127.073642,127.123572,127.047731,126.981685,127.061368,127.079542,127.07023,127.004943,126.981989,126.895801,126.882343,126.823388,126.720548,127.102234,127.126662,127.129087,126.724805,126.902281,126.924191,126.979306,126.801058,127.027926,127.034631,127.108105,127.04128,127.049008,126.961351,127.07512,126.673728,126.679923,126.616936,126.702221,127.046835,127.076116,126.963672,127.013828,127.016403,127.019381,126.735637,127.115936,127.017965,127.055381,127.10188,126.964561,126.982923,127.001849,127.034893,126.982618,127.088704,127.013746,127.016792,127.017519,127.052873,127.058856,126.943736,127.71434,127.723792,126.97075,127.12454,126.870793,127.128715,126.895558,126.83265,126.905139,127.166417,127.072896,126.94791,126.745077,127.105664,126.649619,126.638297,126.634729,126.630347,126.843223,126.745177,126.872642,126.673203,127.629617,126.692575,127.029354,127.043655,127.047367,127.055961,127.055664,127.012789,127.085916,127.10379,127.086162,127.06316,127.036456,127.007917,126.997596,126.963693,126.952739,126.941892,126.929715,126.913149,126.901401,126.89476,126.936893,126.946013,126.956141,127.050899,127.046481,126.882768,126.865819,126.852912,127.038091,126.913951,126.918821,126.935756,126.950291,126.957748,126.97353,126.985443,127.005602,127.015872,127.028461,127.020114,127.01122,127.016189,127.046769,127.063642,127.070594,127.079532,127.08439,127.079066,127.073572,127.034709,127.025732,127.025983,127.030053,127.025053,127.006221,127.001844,126.986325,126.978246,126.972106,126.967894,126.989134,126.9713,126.942454,126.926382,126.907628,126.988537,127.009169,127.034538,127.063549,127.067325,127.058831,127.051269,127.06614,127.07272,127.107906,127.143869,127.161153,127.19364,127.208832,127.222672,127.243939,127.310115,127.329098,127.372921,127.399367,127.443173,127.473868,127.491814,127.547076,127.594647,126.969522,126.942319,126.935711,126.915487,126.895611,126.868387,126.834146,126.820783,126.801762,126.794461,126.786243,126.769846,126.761086,126.761356,126.767257,126.765347,126.774644,126.792587,126.792783,126.788047,127.103218,127.114757,127.12684,127.143952,127.176933,127.207853,127.244493,127.285379,127.311767,127.379319,127.42661,127.454821,127.510739,127.557695,127.58933,127.634146,127.717023,127.135763,127.1214,127.104361,127.052991,127.003249,126.951108,127.002303,127.007888,127.006523,126.996568,126.98978,126.976715,126.963883,126.950806,127.20336,126.630347,127.299,127.34674,127.40476,127.44226,127.490277,127.570938,127.628607,126.881966,126.89398,126.902295,126.908706,126.922874,126.935433,126.948462,126.948217,126.989627,126.889249,127.013222,127.032731,127.04318,127.063197,127.06672,127.062278,127.054301,127.052819,127.070444,127.085159,127.126964,127.143904,127.14896,127.146826,126.948345,127.051672,126.884466,126.933274,126.917332,126.903524,126.866489,126.85344,126.838573,126.823249,126.805913,126.788532,126.765844,126.742989,126.925365,126.85868,126.845365,126.811502,126.782686,126.753664,126.707704,126.702896,126.656666,126.632802,126.74109,126.694181,126.642706,126.764843,126.668672,127.044707,127.040534,126.79544,127.126697,127.127709,127.123592,127.114322,127.10891,127.108942,127.108196,127.107395,127.111313,127.108847,127.078934,127.071394,127.057353,127.040566,127.030736,127.015678,126.742699,126.733522,126.722478,126.708627,126.695216,126.67894,126.657772,126.623853,127.044273,127.045595,127.047455,127.045958,127.044213,127.042292,127.044708,127.056486,127.061277,127.055716,127.056482,127.057277,127.05479,127.061034,126.843041,126.78787,126.77762,126.773359,126.761334,126.747569,126.812741,126.806171,126.811973,126.825448,126.837668,126.836318,126.840461,126.856191,126.864931,126.875181,126.885778,126.932901,126.945932,126.95682,126.966641,126.976669,127.020331,127.029476,127.042973,127.052704,127.064623,127.089761,127.10357,127.132481,127.140004,127.142853,127.143999,127.154151,127.136248,127.130848,127.126133,127.13482,127.14415,127.152781,126.915577,126.922744,126.933031,126.91727,126.913629,126.909645,126.899298,126.903343,126.910052,126.922852,126.931993,126.942069,126.986695,126.994302,127.001725,127.007055,127.015241,127.029005,127.036296,127.041518,127.048491,127.056431,127.084689,127.091401,127.053196,127.055315,127.057675,127.064303,127.06799,127.077725,127.079264,127.087503,127.088478,127.086727,127.08432,127.074658,127.066704,127.05335,127.031656,127.021415,127.011727,126.993513,126.971251,126.953822,126.93915,126.928276,126.920428,126.90993,126.887249,126.867911,126.854876,126.838713,126.810939,126.797337,126.787036,126.77596,126.763538,126.753083,126.742153,126.73128,127.127562,127.120508,127.112359,127.106979,127.112183,127.1225,127.126191,127.149908,127.159816,127.156866,127.147564,127.140722,126.742654,126.738665,126.728128,126.722597,126.722527,126.721514,126.722244,126.718247,126.710208,126.707938,126.701012,126.699706,126.698579,126.698863,126.693863,126.681015,126.674005,126.661673,126.656365,126.645168,126.639484,126.627178,126.642696,126.657108,126.666998,126.675844,126.677566,126.677122,126.676787,126.675539,126.676672,126.676203,126.676203,126.675208,126.683673,126.68113,126.681192,126.709986,126.719298,126.732094,126.736939,126.752618,126.75997,126.798153,126.810678,126.816601,126.829497,126.841333,126.854456,126.861939,126.865689,126.874916,126.88308,126.893525,126.917874,126.928422,126.953222,126.963708,126.987332,126.995925,127.015259,127.02506,127.033868,127.053282,127.060245,126.625327,126.49379,126.476241,126.452508,126.5237,127.03842,127.198781,127.209198,127.214251,127.218457,127.21364,127.219561,127.052803,127.04353,127.043257,127.034781,127.037023,127.049565,127.056947,127.06362,127.071495,127.076902,127.083715,127.085035,127.087159,127.013252,127.018152,127.02048,127.013528,127.008009,127.01349,127.102976,127.095026,127.0801,127.069342,127.051478,127.044483,127.126033,127.136515,127.143714,127.152716,127.159443,127.168075,127.178406,127.190294
