,name,latitude,longitude,address
76,한상가득왕솥뚜껑,37.5765499,126.8971209,서울 마포구 성암로13길 36 1층
77,락희옥 마포본점,37.5443604,126.9494971,서울 마포구 백범로 170 더샾 101동 1층 상가내
78,마포곱창타운,37.5590716,126.9225339,서울 마포구 동교로27길 20
79,합정옥,37.5495526,126.9104685,서울 마포구 양화로1길 21 2층
80,고향집,37.5565243,126.9063030,서울 마포구 포은로8길 28
81,마포진짜원조최대포 본점,37.5446317,126.9518512,서울 마포구 마포대로 112-4
82,돼지명가,37.5597946,126.9236553,서울 마포구 동교로 221 1층
83,난,37.5464888,126.9145183,서울 마포구 토정로3길 22 지층
84,우마담,37.5496055,126.9173303,서울 마포구 독막로3길 30 2층 우마담
85,마포즉석모밀촌,37.5517956,126.9046426,서울 마포구 동교로 20 도마빌딩 1층 마포즉석모밀촌
86,김광석신촌칼국수 본점,37.5556761,126.9394407,서울 마포구 신촌로 124
87,평안도 상원냉면,37.5561103,126.9234586,서울 마포구 양화로 156
88,풍천장어,37.5595516,126.9215772,서울 마포구 동교로27길 39
89,양화정,37.5494318,126.9119929,서울 마포구 월드컵로1길 17
90,돈주는남자 본점,37.5519461,126.9210909,서울 마포구 잔다리로6길 34-9
91,핑크솔트 숯불구이,37.5482744,126.9111538,서울 마포구 양화로 16 핑크솔트
92,일편등심 홍대본점,37.5563082,126.9243939,서울 마포구 홍익로6길 52 3층
93,강화통통생고기 본점,37.5541859,126.9121299,서울 마포구 동교로 90
94,철길왕갈비살,37.5544928,126.9316903,서울 마포구 와우산로32길 24
95,장수갈매기 본점,37.5417388,126.9507161,서울 마포구 도화길 46
96,도락,37.5812392,126.8886651,서울 마포구 월드컵북로54길 17 사보이시티 지하 1층 B-132A 도락
97,홍대원조통골뱅이,37.5548338,126.9306210,서울 마포구 와우산로32길 5
98,대세 박목살 합정점,37.5499472,126.9121599,서울 마포구 월드컵로1길 14 1층 대세박목살 합정점
99,동리장,37.5397474,126.9471303,서울 마포구 도화길 6
100,봉피양 마포점,37.5401043,126.9429479,서울 마포구 토정로 308
101,이양권반상,37.5551457,126.9276747,서울 마포구 와우산로29다길 10 2층 이양권반상
102,계고기집,37.5459923,126.9455502,서울 마포구 백범로24길 1
103,구공탄곱창 본점,37.5485715,126.9185318,서울 마포구 양화로6길 77
104,아소정,37.5465500,126.9464375,서울 마포구 백범로25길 9
105,램랜드,37.5434431,126.9389034,서울 마포구 토정로 255
106,만복기사식당불백전문,37.5553180,126.8998700,서울 마포구 희우정로 121
107,연어촌,37.5490876,126.9122515,서울 마포구 양화로 27 1
108,백두한우곱창,37.5496490,126.9118740,서울 마포구 월드컵로1길 14 1층 B119호
109,미지 한식 오마카세,37.5504579,126.9097141,서울 마포구 포은로2나길 44 지층
110,베이스이즈나이스,37.5396372,126.9490947,서울 마포구 도화2길 20
111,모연 마포본점,37.5395091,126.9438139,서울 마포구 토정로 318 영우빌딩 1층 모연 마포본점
112,소곱놀이,37.5484986,126.9192031,서울 마포구 양화로6길 91 소곱놀이
